10,-1,2133.992919921875,1292.0965576171875,52.0,54.0,1.0,-1,-1,-1
11,-1,2166.029541015625,1274.0919189453125,50.0,52.0,1.0,-1,-1,-1
12,-1,2198.0166015625,1260.092041015625,50.0,52.0,1.0,-1,-1,-1
13,-1,2230.08203125,1248.0909423828125,52.0,52.0,1.0,-1,-1,-1
14,-1,2260.037353515625,1238.0777587890625,50.0,52.0,1.0,-1,-1,-1
15,-1,2292.03564453125,1232.02587890625,52.0,50.0,1.0,-1,-1,-1
16,-1,2320.010498046875,1226.063720703125,52.0,54.0,1.0,-1,-1,-1
17,-1,2352.109619140625,1224.0975341796875,50.0,50.0,1.0,-1,-1,-1
18,-1,2379.729736328125,1224.1075439453125,50.0,50.0,1.0,-1,-1,-1
19,-1,2408.0732421875,1224.0836181640625,52.0,50.0,1.0,-1,-1,-1
20,-1,2434.0244140625,1228.0828857421875,48.0,48.0,1.0,-1,-1,-1
21,-1,2450.794189453125,1232.856201171875,47.05882263183594,47.05882263183594,1.0,-1,-1,-1
22,-1,2458.870849609375,1234.2645263671875,47.05882263183594,47.05882263183594,1.0,-1,-1,-1
23,-1,2506.0439453125,1248.09326171875,48.0,52.0,1.0,-1,-1,-1
24,-1,2527.9658203125,1258.041748046875,50.0,48.0,1.0,-1,-1,-1
25,-1,2543.9931640625,1266.02197265625,48.0,50.0,1.0,-1,-1,-1
26,-1,2554.029296875,1282.08251953125,46.0,44.0,1.0,-1,-1,-1
27,-1,2552.001220703125,1288.0704345703125,48.0,46.0,1.0,-1,-1,-1
28,-1,2551.995849609375,1296.0426025390625,46.0,48.0,1.0,-1,-1,-1
29,-1,2546.02685546875,1304.0836181640625,44.0,46.0,1.0,-1,-1,-1
30,-1,2538.05126953125,1308.0997314453125,46.0,48.0,1.0,-1,-1,-1
31,-1,2527.2333984375,1314.9022216796875,46.91999816894531,48.959999084472656,1.0,-1,-1,-1
32,-1,2508.0732421875,1326.045166015625,50.0,56.0,1.0,-1,-1,-1
33,-1,2502.03515625,1320.1541748046875,50.0,52.0,1.0,-1,-1,-1
34,-1,2492.013916015625,1310.0594482421875,50.0,52.0,1.0,-1,-1,-1
35,-1,2484.126708984375,1290.0540771484375,48.0,52.0,1.0,-1,-1,-1
36,-1,2476.038818359375,1268.0257568359375,54.0,54.0,1.0,-1,-1,-1
37,-1,2476.037841796875,1250.0302734375,52.0,50.0,1.0,-1,-1,-1
38,-1,2472.047607421875,1236.044677734375,52.0,54.0,1.0,-1,-1,-1
39,-1,2468.41650390625,1231.7901611328125,49.980777740478516,51.90311813354492,1.0,-1,-1,-1
40,-1,2465.369384765625,1229.5245361328125,48.03996658325195,49.887657165527344,1.0,-1,-1,-1
41,-1,2460.061279296875,1228.1048583984375,46.0,48.0,1.0,-1,-1,-1
42,-1,2450.0361328125,1230.0157470703125,48.0,50.0,1.0,-1,-1,-1
43,-1,2440.064453125,1240.010498046875,48.0,48.0,1.0,-1,-1,-1
44,-1,2434.107177734375,1254.0780029296875,44.0,46.0,1.0,-1,-1,-1
45,-1,2428.07275390625,1274.0631103515625,54.0,50.0,1.0,-1,-1,-1
46,-1,2428.082275390625,1294.0760498046875,54.0,48.0,1.0,-1,-1,-1
47,-1,2426.313232421875,1317.6693115234375,55.07999801635742,48.959999084472656,1.0,-1,-1,-1
48,-1,2428.01416015625,1312.191650390625,54.0,48.0,1.0,-1,-1,-1
49,-1,2416.527587890625,1340.21484375,52.94117736816406,47.05882263183594,1.0,-1,-1,-1
50,-1,2416.16796875,1340.2171630859375,52.94117736816406,47.05882263183594,1.0,-1,-1,-1
51,-1,2415.918212890625,1340.0936279296875,52.94117736816406,47.05882263183594,1.0,-1,-1,-1
52,-1,2414.262939453125,1338.8717041015625,55.079994201660156,48.959991455078125,1.0,-1,-1,-1
53,-1,2415.481689453125,1339.24609375,52.9411735534668,47.05882263183594,1.0,-1,-1,-1
54,-1,2413.854736328125,1339.45166015625,53.999996185302734,47.999996185302734,1.0,-1,-1,-1
55,-1,2415.232666015625,1338.6846923828125,52.9411735534668,47.05882263183594,1.0,-1,-1,-1
56,-1,2412.990478515625,1337.521484375,52.9411735534668,47.05882263183594,1.0,-1,-1,-1
57,-1,2408.349853515625,1333.1131591796875,55.079994201660156,48.959991455078125,1.0,-1,-1,-1
58,-1,2411.955810546875,1328.645751953125,56.18158721923828,49.93918991088867,1.0,-1,-1,-1
59,-1,2395.238106863839,1325.2655029296875,56.18158721923828,49.93918991088867,1,-1,-1,-1
60,-1,2378.5204031808034,1321.88525390625,56.18158721923828,49.93918991088867,1,-1,-1,-1
61,-1,2361.8026994977677,1318.5050048828125,56.18158721923828,49.93918991088867,1,-1,-1,-1
62,-1,2345.0849958147323,1315.124755859375,56.18158721923828,49.93918991088867,1,-1,-1,-1
63,-1,2328.3672921316966,1311.7445068359375,56.18158721923828,49.93918991088867,1,-1,-1,-1
64,-1,2311.649588448661,1308.3642578125,56.18158721923828,49.93918991088867,1,-1,-1,-1
65,-1,2294.931884765625,1304.9840087890625,48.058441162109375,48.058441162109375,1.0,-1,-1,-1
66,-1,2291.99609375,1318.028076171875,48.0,46.0,1.0,-1,-1,-1
67,-1,2287.54736328125,1307.9705810546875,48.0,46.0,1.0,-1,-1,-1
68,-1,2281.984375,1301.34228515625,47.05882263183594,45.09803771972656,1.0,-1,-1,-1
69,-1,2276.72021484375,1293.1201171875,48.0,46.0,1.0,-1,-1,-1
70,-1,2269.3212890625,1285.3013916015625,48.959999084472656,46.91999816894531,1.0,-1,-1,-1
